SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC41146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,3,0,0,25
SSC41147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,4,9,10,7,0,0,40
SSC41148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,4,0,0,26
SSC41149,0,0,0,3,3,0,0,0,0,12,0,3,3,4,3,3,0,0,0,19,12,29,65,56,82,72,22,3,0,345
SSC41150,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,8,9,15,7,5,3,0,0,45
SSC41151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,8,3,0,0,0,26
SSC41152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,7,3,0,0,31
SSC41153,0,10,24,11,18,7,0,0,0,69,0,4,31,9,10,12,3,3,0,77,102,277,758,537,425,276,70,13,3,2468
SSC41154,0,3,26,13,4,8,3,0,0,60,0,8,11,12,12,3,0,0,0,46,60,143,487,351,284,203,38,6,0,1569
SSC41155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,14
SSC41156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11
SSC41157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,12,17,0,0,0,43
SSC41158,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,11
SSC41159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,17
SSC41160,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,13,3,0,0,26
SSC41161,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,4,4,3,18,19,24,32,6,0,0,116
SSC41162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC41163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,4,6,0,0,21
SSC41164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,0,0,0,0,18
SSC41165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,7,6,8,5,3,0,0,26
SSC41166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,3,7,8,9,0,0,0,26
SSC41167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,4,6,0,0,0,32
SSC41168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,6,17,7,0,0,0,39
SSC41169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5
SSC41170,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,6,9,7,17,17,13,16,4,0,0,76
SSC41171,5,11,22,20,26,24,4,0,0,122,3,17,31,30,25,14,4,0,0,117,119,254,753,616,635,467,74,7,0,2924
SSC41172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SSC41173,0,0,4,0,5,3,0,0,0,19,0,0,3,3,0,0,3,0,0,16,25,50,111,102,113,99,20,7,0,517
SSC41174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41175,7,15,20,6,27,17,3,0,0,93,4,9,16,12,14,7,0,4,0,60,143,268,484,404,571,423,98,5,0,2402
SSC41176,0,7,11,11,11,9,4,0,0,55,3,3,7,15,20,7,3,0,0,55,85,156,353,326,398,288,63,0,0,1681
SSC41177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
SSC41178,0,0,0,4,0,3,0,0,0,10,0,0,0,0,3,0,5,0,0,15,16,20,49,66,100,116,32,3,3,399
SSC41179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41180,0,3,4,10,4,0,0,0,0,19,0,0,4,3,3,0,4,0,0,16,29,43,84,130,149,167,48,5,0,654
SSC41181,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,7,3,7,10,3,3,0,41
SSC41182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,15,11,14,36,35,12,0,0,131
SSC41183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC41184,0,0,0,3,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,10,11,30,37,53,62,11,0,0,219
SSC41185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,13
SSC41186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,11,5,0,0,0,30
SSC41187,15,31,63,60,45,38,15,0,0,264,17,14,43,39,42,35,10,4,0,212,426,532,1304,1227,1343,1068,229,33,3,6164
SSC41188,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,8,16,17,41,69,73,64,27,7,0,314
SSC41189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,9,19,16,4,0,0,79
SSC41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,17
SSC41191,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,12,4,22,28,12,0,0,88
SSC41192,3,0,13,9,9,3,0,0,0,40,3,4,3,5,8,6,0,0,0,28,68,103,202,277,320,243,34,6,0,1242
SSC41193,3,5,10,5,12,8,0,0,0,54,0,3,9,8,3,3,3,0,0,35,66,131,256,296,282,209,28,3,0,1270
SSC41194,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,8,10,5,0,0,0,27
SSC41195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,10,7,7,0,0,38
SSC41196,0,5,10,14,21,4,7,3,0,61,0,4,5,5,9,8,9,0,0,41,91,159,285,297,401,268,46,3,0,1543
SSC41197,0,3,0,8,0,7,0,0,0,23,0,6,9,4,3,0,0,0,0,21,52,70,132,161,172,125,20,0,0,740
SSC41198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,8
SSC41199,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,5,13,15,30,33,9,0,0,107
SSC41200,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,9,23,21,32,47,12,0,0,152
SSC41201,0,0,0,0,4,0,0,0,0,4,3,3,0,3,0,3,0,0,0,16,12,31,55,47,62,55,8,4,0,266
SSC41202,0,5,4,6,11,8,0,0,0,32,0,6,4,5,6,3,4,0,0,34,50,55,108,156,180,115,32,0,0,703
SSC41203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7
SSC41204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,12,9,15,5,0,0,55
SSC41205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41206,7,27,60,44,58,40,15,0,0,243,0,30,54,40,39,23,8,0,0,192,274,685,1597,1442,1460,1079,198,18,0,6750
SSC41207,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,11,0,8,15,32,12,4,0,0,84
SSC41208,0,4,3,4,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,7,25,16,16,19,4,0,0,86
SSC41209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC41210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,9,8,3,0,0,23
SSC41211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,12
SSC41212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10
SSC41214,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,3,7,17,11,10,17,12,0,0,78
SSC41215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,8,0,0,0,0,23
SSC41216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,10,13,3,3,5,0,0,38
SSC41217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,9,8,3,4,10,3,4,0,42
SSC41218,0,4,13,11,7,10,0,0,0,35,0,5,9,4,3,0,0,3,0,23,20,59,200,169,160,143,26,5,0,779
SSC41219,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,8
SSC41220,0,3,0,0,0,3,0,0,0,13,0,0,3,7,8,4,0,0,0,20,25,26,75,86,129,111,29,3,0,495
SSC41221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,16
SSC41222,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,14,3,6,14,22,22,9,0,0,89
SSC41223,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,9,4,6,9,28,16,0,0,0,66
SSC41224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,11,12,0,3,0,43
SSC41225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10
SSC41226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,8,20,12,3,0,0,67
SSC41227,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,5,9,11,23,27,10,3,0,0,83
SSC41228,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,3,11,15,11,0,0,0,50
SSC41229,7,14,31,21,29,23,0,0,0,122,5,11,21,15,18,17,4,0,0,84,158,276,563,581,659,517,82,0,0,2831
SSC41230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,14,4,12,3,0,0,53
SSC41231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,18,28,8,4,3,0,73
SSC41232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,8
SSC41233,3,0,0,0,0,4,0,0,0,13,0,0,3,4,0,3,0,0,0,7,10,21,75,37,39,28,3,0,0,215
SSC41234,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,6,3,16,16,25,21,6,3,0,99
SSC41235,4,6,5,10,4,10,3,0,0,40,0,7,12,21,16,8,3,0,0,69,94,174,385,297,302,340,58,18,0,1663
SSC41236,0,0,0,0,0,6,0,0,0,7,0,3,0,0,4,0,0,0,0,11,16,33,49,68,83,59,5,0,0,310
SSC41237,0,3,0,0,3,3,0,0,0,11,0,0,0,0,4,3,0,0,0,5,21,11,21,35,48,46,9,3,0,191
SSC41238,0,4,5,4,5,7,0,0,0,25,0,0,3,3,4,8,0,0,0,24,38,44,102,119,193,138,34,3,3,671
SSC41239,0,7,12,6,9,0,0,0,0,37,0,0,9,6,4,4,0,0,0,28,27,83,224,128,108,87,11,0,0,668
SSC41240,4,10,38,16,20,14,4,0,0,113,3,3,25,9,13,14,5,0,0,71,92,207,647,482,407,313,72,5,0,2221
SSC41241,0,3,13,5,4,8,0,0,0,41,0,4,5,8,6,6,3,0,0,33,40,87,205,189,167,181,33,0,0,908
SSC41242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,6,22,4,0,0,57
SSC41243,3,11,23,21,10,20,8,0,0,94,4,3,9,18,10,5,3,0,0,45,61,185,476,364,299,206,51,3,0,1649
SSC41244,3,8,22,25,10,8,0,0,0,79,0,6,9,7,7,6,3,0,0,48,78,159,451,373,351,243,72,0,0,1723
SSC41245,0,3,6,4,0,6,0,0,0,19,0,3,3,8,0,5,0,0,0,17,12,63,214,128,80,62,10,0,0,573
SSC41246,0,7,7,6,4,11,6,0,0,48,3,0,9,11,5,11,0,3,0,44,102,128,271,273,346,249,40,4,0,1425
SSC41247,0,4,6,6,12,11,3,0,0,40,4,3,0,3,3,3,3,0,0,16,73,99,165,194,248,149,40,0,0,956
SSC41248,0,3,3,3,3,5,3,0,0,25,0,0,0,0,3,4,0,0,0,8,23,44,57,66,111,74,26,0,0,394
SSC41249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,16
SSC41250,0,0,0,0,4,0,0,0,0,9,0,0,5,0,0,0,3,0,0,13,13,20,50,48,110,95,35,8,0,375
SSC41251,0,3,4,6,0,7,0,0,0,24,0,0,3,0,0,8,4,0,0,18,25,39,78,90,104,110,54,14,0,518
SSC41252,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,9,11,15,12,25,10,0,0,86
SSC41253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41254,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,8,27,31,20,7,0,0,101
SSC41255,3,0,0,0,0,3,0,0,0,3,0,0,0,4,3,0,0,0,0,6,9,0,3,19,18,14,9,0,0,73
SSC41256,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,5,13,8,18,13,0,0,0,60
SSC41257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11
SSC41258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10
SSC41260,0,0,4,5,9,0,3,0,0,16,0,0,3,3,7,4,3,0,0,19,33,27,95,137,150,150,55,4,0,644
SSC41261,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,8,8,15,15,23,30,9,0,0,104
SSC41262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,8,17,11,0,3,0,76
SSC41263,5,3,17,20,10,11,0,0,0,60,0,3,12,13,11,11,0,0,0,48,60,123,338,331,327,226,28,0,0,1441
SSC41264,0,4,3,6,6,4,0,0,0,18,0,0,0,3,3,3,0,0,0,9,37,52,79,121,147,72,12,0,0,528
SSC41265,0,3,9,3,3,3,0,0,0,18,0,0,3,10,10,3,0,0,0,22,36,56,95,115,148,145,59,3,3,660
SSC41266,0,18,20,41,30,16,9,0,0,130,3,8,23,22,27,7,6,10,0,113,160,300,626,767,837,507,154,33,0,3395
SSC41267,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,6,5,7,19,19,17,7,3,0,88
SSC41268,3,9,14,18,6,5,0,0,0,49,3,9,10,3,6,8,0,0,0,35,73,204,689,537,435,245,18,3,3,2199
SSC41269,0,7,20,10,16,4,3,0,0,59,0,7,11,6,16,12,3,0,0,44,54,127,361,295,272,181,36,0,0,1336
SSC41270,0,0,0,0,4,5,0,0,0,17,0,0,0,4,3,3,3,0,0,17,24,60,87,116,137,141,35,3,0,614
SSC41271,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,12,8,6,0,0,45
SSC41272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,0,0,8
SSC41273,3,0,0,7,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,6,6,14,23,22,45,55,9,0,0,177
SSC41274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC41275,3,4,25,31,25,19,3,0,0,121,12,21,40,25,28,20,0,3,0,149,114,286,679,558,583,394,76,5,0,2704
SSC41276,0,12,21,16,16,22,3,0,0,79,3,11,20,24,25,11,3,0,0,100,102,251,573,417,453,350,59,4,0,2218
SSC41277,3,22,50,37,25,24,7,0,0,168,6,12,32,19,20,21,4,0,0,126,182,349,806,785,748,554,105,11,0,3536
SSC41278,5,11,21,31,28,20,9,0,0,124,5,11,19,21,25,17,3,0,0,104,164,275,461,509,687,503,94,7,0,2708
SSC41279,0,24,37,20,24,19,3,0,0,126,5,26,41,42,32,24,8,0,0,182,141,372,937,712,612,472,78,8,0,3330
SSC41280,7,4,17,7,17,14,0,0,0,62,0,3,7,0,5,8,3,0,0,33,54,88,198,157,219,172,36,0,0,921
SSC41281,3,3,0,7,4,8,0,0,0,22,0,3,5,5,4,3,0,0,0,20,20,45,117,100,114,87,10,3,0,505
SSC41282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,12
SSC41284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,5,12,0,0,0,37
SSC41285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8
SSC41286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,9,13,20,12,3,5,0,60
SSC41287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,5,8,0,0,28
SSC41288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,8,0,0,7,11,10,13,3,0,0,50
SSC41289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,11,7,0,0,0,34
SSC41290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,10,9,0,3,0,47
SSC41291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7
SSC41292,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,14,8,34,55,26,4,0,0,149
SSC41293,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,10,8,12,3,0,0,52
SSC41294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,15
SSC41295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,0,0,0,20
SSC41296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC41297,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,10,15,15,36,28,10,0,0,111
SSC41298,0,4,10,8,9,8,3,0,0,32,3,0,3,3,5,3,0,0,0,19,39,76,185,213,222,224,47,7,0,1016
SSC41299,0,3,9,15,13,6,6,0,0,56,0,5,7,3,3,10,3,0,0,36,50,117,272,267,269,223,47,6,0,1248
SSC41300,0,15,25,14,6,7,3,0,0,67,0,3,15,10,7,9,4,0,0,43,51,133,376,262,224,182,27,4,3,1260
SSC41301,0,0,3,11,5,5,0,0,0,20,0,3,3,9,3,0,0,0,0,18,46,56,144,180,168,97,18,0,0,713
SSC41302,5,3,19,25,9,7,3,0,0,72,0,3,11,4,9,4,6,0,0,43,81,151,422,382,365,300,38,8,0,1742
SSC41303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,17,5,3,0,0,0,0,35
SSC41304,3,16,26,21,17,3,0,0,0,86,0,3,18,11,4,5,0,0,0,46,100,251,660,426,266,124,16,4,0,1838
SSC41305,4,13,28,26,25,15,5,0,0,115,3,12,19,16,18,5,0,0,0,76,165,254,572,677,657,359,49,0,0,2743
SSC41306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41307,10,20,47,51,55,31,7,0,0,231,5,15,36,15,31,32,5,6,0,159,215,449,1161,882,971,647,125,19,3,4461
SSC41308,0,9,10,10,11,8,0,0,0,50,0,5,10,9,13,3,3,0,0,37,68,97,237,305,316,207,56,3,0,1279
SSC41309,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,11,4,4,0,0,27
SSC41310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,11,19,21,4,0,0,64
SSC41311,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,15,8,28,10,8,0,0,84
SSC41312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,11,8,8,3,0,0,49
SSC41313,0,0,0,9,8,3,0,0,0,24,0,3,4,6,0,3,0,0,0,20,27,31,118,173,122,105,12,0,0,585
SSC41314,3,3,11,14,12,8,0,0,0,54,0,3,5,14,12,6,0,0,0,39,66,100,230,250,292,160,30,0,0,1131
SSC41315,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,6,10,6,22,22,51,38,14,0,0,169
SSC41316,4,0,4,12,19,14,3,0,0,49,4,4,5,7,8,11,3,0,0,42,65,84,217,290,390,287,56,3,0,1392
SSC41317,5,7,15,16,16,14,0,0,0,73,4,3,16,9,13,10,9,0,0,67,77,138,355,389,354,365,93,7,0,1783
SSC41318,4,0,4,3,3,9,0,0,0,28,0,0,0,3,8,3,3,0,0,14,18,31,82,133,125,86,13,0,0,505
SSC41319,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,9,5,16,20,12,0,0,0,69
SSC41320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,23,16,18,10,0,0,80
SSC41321,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,4,0,19,26,15,0,0,0,64
SSC41322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,0,0,20
SSC41323,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,5,5,10,22,16,4,0,0,63
SSC41324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,0,9
SSC41325,6,11,32,35,30,22,5,0,0,145,0,10,21,20,22,13,5,0,0,93,208,304,834,932,833,526,63,4,0,3708
SSC41326,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,3,3,0,0,0,16
SSC41327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,10,3,0,0,34
SSC41328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,15,10,8,0,0,0,55
SSC41329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
SSC41331,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,5,15,23,45,16,14,0,0,137
SSC41332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,7,0,0,0,22
SSC41333,0,10,6,3,3,0,0,0,0,25,3,6,7,5,4,3,0,0,0,32,44,110,209,138,120,106,17,0,0,743
SSC41334,0,0,16,6,5,3,0,0,0,33,0,8,13,9,3,0,0,0,0,35,34,92,238,145,137,90,14,0,0,750
SSC41335,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,4,8,17,21,37,43,7,0,0,134
SSC41336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,8,33,21,30,36,12,0,0,142
SSC41337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,4,5,0,0,0,40
SSC41338,0,3,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,11,17,35,78,80,93,58,10,0,0,362
SSC41339,0,4,12,17,20,7,5,0,0,65,0,17,13,16,8,10,6,0,0,67,158,261,417,446,667,462,141,17,3,2580
SSC41340,0,5,6,9,9,7,11,0,0,48,0,0,3,9,5,3,3,0,0,26,49,102,248,252,260,177,51,3,0,1140
SSC41341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,3,0,0,0,19
SSC41342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,6,8,0,0,25
SSC41343,0,7,27,17,11,17,3,0,0,84,0,12,14,14,16,9,3,0,0,62,67,178,542,477,407,298,61,4,0,2041
SSC41344,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,3,10,16,14,31,31,16,3,0,126
SSC41345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,20,24,23,16,10,0,0,109
SSC41346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,8,0,0,37
SSC41348,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,8,13,16,4,7,0,0,52
SSC41349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,12,3,3,0,0,34
SSC41350,0,0,4,0,3,4,3,0,0,15,0,0,3,0,0,3,0,0,0,7,8,29,25,30,46,68,32,14,3,258
