SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC41272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,7,5,7,0,0,0,35,7,6,4,9,10,12,0,0,0,50
SSC41273,0,0,0,0,0,0,9,9,3,20,0,0,0,0,0,0,0,0,0,0,0,3,6,7,10,8,12,4,0,45,9,24,35,35,71,96,63,44,12,389
SSC41274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,4
SSC41275,9,18,77,58,81,66,132,151,69,667,3,17,51,71,75,56,39,37,13,351,18,35,90,70,89,80,99,113,65,648,200,566,1263,960,1024,864,742,585,257,6469
SSC41276,3,7,26,32,31,73,110,73,21,369,0,3,11,26,29,29,25,13,8,143,12,29,56,35,49,53,41,49,10,338,162,437,892,710,760,749,516,285,83,4586
SSC41277,6,7,31,31,44,57,130,115,65,492,0,5,13,29,26,20,14,11,3,116,15,16,60,62,61,75,96,80,58,532,233,530,1180,1140,1089,1042,947,667,261,7082
SSC41278,3,0,8,4,3,23,51,37,10,132,0,0,0,5,0,3,3,3,0,18,15,9,31,28,38,18,14,13,5,166,156,369,615,627,817,731,428,144,50,3937
SSC41279,6,20,49,52,58,104,177,103,62,621,0,4,20,39,64,43,28,29,5,233,44,55,118,92,107,87,86,68,20,669,278,722,1556,1243,1217,1113,777,400,128,7428
SSC41280,0,3,3,5,8,15,32,18,3,99,0,0,0,4,7,9,5,3,0,32,11,8,19,18,10,33,19,11,5,143,66,135,277,249,300,326,268,104,23,1740
SSC41281,0,0,0,9,10,8,22,22,9,85,0,0,3,8,3,3,6,3,3,28,7,3,7,11,13,12,8,10,5,80,43,77,165,150,166,160,94,81,30,958
SSC41282,0,0,0,0,0,0,3,4,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,21,43,0,0,0,0,0,10,17,25,50,99
SSC41283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,10,4,7,6,0,0,26
SSC41284,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,4,6,12,3,0,0,50
SSC41285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10
SSC41286,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,9,8,9,26,15,9,13,0,93
SSC41287,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,3,9,12,5,5,11,0,0,42
SSC41288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,0,0,13,6,11,15,16,3,0,64
SSC41289,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,3,11,9,19,13,7,0,0,64
SSC41290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,14,9,14,5,7,0,71
SSC41291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,25
SSC41292,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,0,0,10,11,14,11,42,60,41,21,3,0,202
SSC41293,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,9,3,3,3,16,12,23,6,14,5,79
SSC41294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,7,9,5,0,0,33
SSC41295,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,14,3,3,0,40
SSC41296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
SSC41297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,10,4,9,19,13,34,38,28,4,0,159
SSC41298,0,0,3,0,0,7,6,8,6,39,0,0,0,0,0,0,0,0,0,0,9,5,8,9,14,31,17,5,3,96,55,103,225,255,254,359,236,80,46,1609
SSC41299,0,0,0,3,4,0,10,11,14,49,0,0,0,0,0,0,0,0,3,4,9,4,15,10,15,29,13,9,10,108,41,147,321,339,328,350,256,134,60,1977
SSC41300,0,5,14,5,8,24,26,40,13,131,0,4,6,5,3,6,3,0,0,27,16,13,44,23,34,20,19,17,15,184,87,223,569,361,346,338,274,171,73,2440
SSC41301,0,0,0,0,0,4,9,11,9,39,0,0,0,3,0,0,3,4,0,9,0,3,19,6,4,6,12,7,3,64,28,81,179,213,198,171,170,89,30,1169
SSC41302,0,0,4,0,11,14,47,41,32,148,0,0,0,4,0,3,4,0,0,12,16,22,38,31,25,47,45,59,50,334,88,245,594,533,480,563,480,331,196,3510
SSC41303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,9,20,8,3,4,0,3,0,49
SSC41304,0,3,3,4,3,7,18,13,0,54,0,0,0,0,0,0,0,0,0,0,11,15,48,32,24,13,3,4,0,150,106,339,851,579,347,236,155,53,12,2682
SSC41305,3,0,0,5,9,19,46,31,17,132,0,0,0,0,0,0,3,0,0,8,22,14,41,38,45,38,35,31,24,285,156,358,742,847,856,630,531,238,119,4483
SSC41306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC41307,3,3,22,15,38,74,183,266,154,760,0,3,8,8,26,21,36,53,31,183,40,33,67,85,84,97,99,110,105,715,274,637,1511,1226,1387,1257,938,772,422,8426
SSC41308,0,0,0,0,3,6,24,28,13,75,0,0,0,0,0,0,3,0,0,13,8,5,9,13,18,24,12,7,5,101,61,126,280,356,368,318,317,165,53,2036
SSC41309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,4,14,5,10,3,0,43
SSC41310,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,4,3,5,17,25,47,30,11,0,139
SSC41311,0,0,0,0,0,3,3,4,4,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,8,3,0,0,24,10,16,21,22,35,31,21,6,4,172
SSC41312,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,3,18,14,12,14,11,3,0,68
SSC41313,0,0,0,0,3,3,14,18,16,60,0,0,3,0,0,0,4,3,0,16,0,3,4,3,3,3,5,4,6,36,18,67,152,204,149,155,89,58,42,940
SSC41314,0,0,4,3,10,9,25,7,9,60,0,0,0,0,0,0,0,0,0,4,7,10,33,30,25,32,27,13,0,180,72,144,348,341,421,329,237,76,23,1981
SSC41315,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,7,6,14,32,28,62,61,45,4,0,252
SSC41316,0,0,0,4,5,9,14,18,20,79,3,0,0,0,0,0,0,0,3,13,13,7,22,18,38,39,38,24,20,219,82,127,278,376,522,484,259,121,72,2318
SSC41317,3,3,10,11,16,23,79,75,64,287,0,0,0,3,0,0,0,3,3,15,8,14,27,26,56,36,42,37,29,281,88,217,514,549,543,599,565,276,175,3514
SSC41318,0,0,0,0,0,3,4,8,11,28,0,0,0,0,0,0,0,0,0,0,0,3,3,10,5,10,11,7,7,53,21,46,107,163,155,132,99,56,28,811
SSC41319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,7,9,7,17,22,16,9,0,0,90
SSC41320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,11,0,3,13,28,20,26,19,6,0,108
SSC41321,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,21,36,17,14,4,0,97
SSC41322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,0,18
SSC41323,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,5,13,25,24,20,7,0,106
SSC41324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,5,8,0,0,30
SSC41325,0,0,6,0,4,18,20,12,3,63,0,0,0,0,0,0,4,7,0,11,4,9,25,29,28,47,18,12,6,179,172,390,982,1094,956,810,348,104,29,4885
SSC41326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,7,5,5,0,0,0,25
SSC41327,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,12,7,19,13,7,0,55
SSC41328,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,14,4,3,15,19,10,13,4,0,0,69
SSC41329,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,11
SSC41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,4,4,12,0,0,27
SSC41331,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,3,3,0,18,11,15,18,32,51,37,46,22,8,230
SSC41332,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,3,12,13,0,4,0,40
SSC41333,4,0,14,8,15,22,41,22,18,134,0,4,6,6,10,4,3,3,0,43,12,25,26,22,20,18,28,31,33,219,75,202,379,250,254,267,186,125,61,1806
SSC41334,0,5,12,11,10,24,41,5,3,120,0,3,5,9,9,5,3,0,0,37,16,26,52,35,45,33,31,18,5,263,92,237,514,322,315,245,173,67,14,1988
SSC41335,0,0,0,0,0,0,5,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,6,3,0,39,4,7,22,22,43,77,43,15,4,243
SSC41336,0,0,0,0,0,3,15,14,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,3,8,30,11,9,54,24,60,87,66,42,17,372
SSC41337,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,5,3,3,0,37
SSC41338,0,0,3,0,4,16,31,26,7,84,0,0,0,0,0,0,0,0,0,6,17,6,12,23,19,25,20,21,8,136,43,68,131,133,168,135,120,100,19,914
SSC41339,0,0,0,3,11,10,27,42,73,170,0,0,0,0,3,0,0,3,3,11,9,19,36,28,33,39,49,48,49,314,128,352,516,551,809,718,664,422,320,4479
SSC41340,0,0,3,0,3,3,15,21,8,50,0,0,0,0,0,0,0,3,0,8,3,4,13,17,14,22,34,43,53,205,49,134,306,306,319,326,305,189,126,2060
SSC41341,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,7,0,0,0,32
SSC41342,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,9,7,7,4,0,45
SSC41343,0,3,4,3,10,17,37,55,39,165,0,3,5,0,6,9,6,5,3,39,7,17,29,15,15,35,29,25,29,201,88,292,704,594,514,489,333,225,149,3389
SSC41344,0,0,0,0,0,0,9,9,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,5,16,36,23,44,44,23,29,7,222
SSC41345,0,0,0,0,3,3,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,3,14,28,34,33,52,44,15,6,225
SSC41346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,17,8,0,0,40
SSC41348,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,7,19,16,10,12,7,0,74
SSC41349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,12,9,7,0,0,44
SSC41350,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,6,0,3,29,19,37,29,39,72,87,80,42,21,421
SSC41351,0,0,0,0,3,0,6,4,0,14,0,0,0,0,0,0,0,0,0,0,3,0,3,4,14,21,4,3,0,64,15,25,38,86,135,125,79,27,4,526
SSC41352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,4,0,0,27
SSC41353,3,0,3,3,11,12,51,64,108,255,0,0,0,0,0,0,0,0,15,14,9,4,11,14,22,18,23,17,7,127,98,198,470,525,538,616,510,219,182,3350
SSC41354,0,0,5,0,7,3,3,3,0,29,0,0,0,0,0,0,3,3,0,4,7,13,16,16,9,7,0,3,0,69,50,223,444,267,186,131,56,14,3,1384
SSC41355,0,0,0,0,0,0,8,3,11,18,0,0,0,0,0,0,0,3,0,3,4,0,3,9,5,9,7,8,3,47,49,72,94,202,248,185,215,114,37,1214
SSC41356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,0,0,18
SSC41357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,10
SSC41358,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,12,19,14,16,7,0,68
SSC41359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,7,6,11,3,0,0,29
SSC41360,0,0,6,7,8,13,27,23,9,96,0,0,3,0,0,5,7,16,0,30,3,11,27,17,20,11,19,21,12,134,64,213,547,398,340,247,186,130,54,2181
SSC41361,0,0,0,0,0,0,10,35,14,61,0,0,0,0,0,4,4,4,0,16,0,3,5,7,10,5,9,4,10,55,46,101,167,196,224,167,138,92,45,1181
SSC41362,0,0,0,0,3,3,15,32,26,75,0,0,0,0,3,3,3,3,4,16,0,9,19,18,21,23,16,17,3,133,70,265,379,381,475,470,306,158,61,2574
SSC41363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,5,6,10,3,3,0,22
SSC41364,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,8,0,3,0,26,3,9,43,47,61,72,49,24,0,311
SSC41365,0,0,0,0,0,4,23,5,20,52,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,13,6,6,3,42,14,12,32,34,79,133,143,65,54,562
SSC41366,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,10,0,0,23
SSC41367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,15
SSC41368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41369,0,0,0,0,0,3,4,8,11,26,0,0,0,0,0,3,0,0,0,10,0,5,16,6,5,0,3,10,3,49,12,69,162,135,118,89,82,44,24,732
SSC41370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,12,3,10,7,0,0,49
SSC41371,0,0,0,4,0,0,3,11,16,33,0,0,0,0,0,0,0,0,0,0,6,6,6,19,26,15,17,14,10,126,56,124,166,365,459,411,404,199,82,2261
SSC41372,0,3,0,4,5,16,32,14,7,72,0,0,0,0,0,0,0,0,0,3,8,105,218,173,84,44,23,6,5,670,49,216,502,414,352,349,154,60,19,2118
SSC41373,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,3,3,0,4,8,3,3,0,0,29,13,12,17,28,53,40,34,13,9,213
SSC41374,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,16,10,11,48,103,49,69,25,7,0,310
SSC41375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10
SSC41376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10
SSC41377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,19,10,4,0,44
SSC41378,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,3,0,21
SSC41379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,11,14,29,16,6,0,78
SSC41380,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,13,4,0,0,43,30,74,83,147,184,172,148,56,20,915
SSC41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
SSC41382,0,3,0,7,4,29,78,78,55,264,0,0,3,3,0,0,0,3,0,17,24,9,48,45,50,52,74,73,64,432,162,280,641,710,833,868,874,484,201,5058
SSC41383,0,0,0,3,4,10,25,21,18,85,0,0,0,0,0,0,0,0,0,3,3,3,12,9,16,35,14,9,18,129,20,57,117,155,188,252,160,81,52,1083
SSC41384,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,9,0,7,3,0,0,28
SSC41385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,14
SSC41386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41388,0,0,4,7,11,14,27,38,30,121,0,0,3,3,0,5,0,0,4,18,10,18,30,10,22,23,31,26,14,182,68,198,440,312,277,285,263,179,75,2098
SSC41389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,0,0,25
SSC41390,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,3,0,0,3,3,3,3,6,4,3,7,0,0,26,21,32,54,89,99,122,72,14,6,510
SSC41391,0,0,0,0,3,0,12,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,15,3,0,43,10,8,36,39,62,57,71,19,8,306
SSC41392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,4,7,0,0,25
SSC41393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,11,3,0,34
SSC41394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,6,9,11,13,10,12,3,0,75
SSC41395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,9,3,0,0,30
SSC41396,0,0,3,3,0,11,24,15,8,71,0,0,0,0,0,3,0,0,0,3,0,0,14,20,17,13,21,13,6,103,67,207,508,473,437,424,285,133,31,2566
SSC41397,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,6,12,4,0,0,30
SSC41398,0,0,0,0,0,3,8,10,6,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,3,15,22,22,49,73,108,102,42,16,3,430
SSC41399,0,0,0,3,0,6,14,12,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,5,3,0,22,7,9,22,27,41,54,48,28,5,248
SSC41400,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,3,4,14,19,22,27,13,5,0,114
SSC41401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,14
SSC41402,0,0,3,3,7,18,56,45,13,143,0,0,0,0,3,0,0,0,0,8,4,5,18,16,19,18,34,21,4,139,34,98,133,168,230,261,253,133,37,1346
SSC41403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,5,0,7,4,0,0,0,17
SSC41404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8
SSC41405,0,0,0,0,0,3,15,6,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,7,9,0,0,40,15,19,45,47,92,87,56,21,3,393
SSC41406,0,3,4,3,4,23,58,109,95,296,0,0,0,0,0,0,3,0,4,12,10,13,20,29,43,55,25,38,47,279,85,197,424,534,645,702,507,346,232,3663
SSC41407,0,0,12,5,10,24,52,61,18,196,0,0,0,0,0,0,3,0,0,8,12,5,24,39,30,48,42,20,3,227,77,153,387,368,445,417,323,167,46,2388
SSC41408,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,9,6,6,9,4,0,34
SSC41409,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,4,3,5,11,0,3,0,36
SSC41410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,8,4,4,4,3,0,37
SSC41412,0,0,0,0,3,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,3,0,0,21,4,14,35,31,34,34,29,25,3,214
SSC41413,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,4,3,8,0,17
SSC41414,0,0,0,6,3,10,25,14,3,57,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,3,7,3,0,33,7,32,18,57,79,62,59,25,3,345
SSC41415,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,13,12,13,5,25,44,47,17,7,4,165
SSC41416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4
SSC41417,0,0,0,0,0,0,6,4,0,12,0,0,0,0,0,0,0,0,0,0,7,0,3,0,7,0,3,0,0,24,14,20,20,36,50,43,27,8,0,215
SSC41418,0,0,0,0,3,9,26,26,18,85,0,0,0,0,0,4,0,0,0,10,4,0,13,21,14,14,25,20,7,121,100,176,353,423,492,384,394,219,59,2601
SSC41419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41420,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,5,25,19,8,9,0,71
SSC41421,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,9,18,26,12,11,0,0,87
SSC41422,0,0,0,0,0,4,12,6,5,30,0,0,0,0,0,3,0,4,0,8,0,12,12,9,9,18,18,7,0,93,20,66,119,108,199,201,195,70,24,1003
SSC41423,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,9,0,3,4,0,16
SSC41424,0,0,0,0,0,3,5,14,4,25,0,0,0,0,0,0,0,3,0,4,0,0,0,4,3,9,5,3,0,30,21,48,54,106,123,135,102,50,4,650
SSC41425,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,8,0,4,0,23,8,3,11,19,32,23,12,5,3,110
